mesh_id,indication_mesh_id,indication_mesh_term,sim_ontology,sim_semantic,sim_gap,bucket,sample_genes_ontology_side,sample_genes_semantic_side
"['D001157', 'D016481', 'D016491']",D010523,Peripheral Nervous System Diseases,0.223,0.6444456577301025,-0.42144565773010256,semantic_only,"CNR1,GRIN1,HTR1A,IL6R,SLC8A1","CNR1,GRIN1,HTR1A,IL6R,SLC8A1"
['D016512'],D058186,Acute Kidney Injury,0.178,0.5969215631484985,-0.41892156314849854,semantic_only,"CDK4,CTF1,MC1R,TP53","CDK4,CTF1,MC1R,TP53"
['D050723'],D001847,Bone Diseases,0.236,0.6546736359596252,-0.41867363595962526,semantic_only,"BMP2,CALCR,CSF1R,DKK1,IGFBP2","BMP2,CALCR,CSF1R,DKK1,IGFBP2"
['D033461'],D006949,Hyperlipidemias,0.192,0.6100800037384033,-0.4180800037384033,semantic_only,"APOE,FFAR1,FFAR2,LIPE","APOE,FFAR1,FFAR2,LIPE"
['D058729'],D010523,Peripheral Nervous System Diseases,0.206,0.6203556060791016,-0.4143556060791016,semantic_only,"CHRM1,CNR1,GPR55,GRIN1,HTR1A","CHRM1,CNR1,GPR55,GRIN1,HTR1A"
['D057092'],D009133,Muscular Atrophy,0.176,0.5897821187973022,-0.41378211879730226,semantic_only,"AR,FBXO32","AR,FBXO32"
['D050723'],D010024,Osteoporosis,0.221,0.6346501111984253,-0.4136501111984253,semantic_only,"ACVR2A,ADRB2,AR,BMP2,BMP6","ACVR2A,ADRB2,AR,BMP2,BMP6"
['D007640'],D055623,"Keratosis, Actinic",0.184,0.5951409935951233,-0.4111409935951233,semantic_only,"CASP9,HDAC2,MC1R,SRC,TGFB1","CASP9,HDAC2,MC1R,SRC,TGFB1"
"['D003057', 'D005199', 'D014983', 'D054463']",D014987,Xerostomia,0.199,0.6090469360351562,-0.41004693603515624,semantic_only,AQP1,AQP1
['D005352'],D004476,Ectodermal Dysplasia,0.209,0.6139042377471924,-0.4049042377471924,semantic_only,EDA,EDA
['D011086'],D011141,Polyuria,0.184,0.5883113145828247,-0.4043113145828247,semantic_only,AVPR2,AVPR2
"['D000081207', 'D008180']",D008178,"Lupus Erythematosus, Cutaneous",0.376,0.7787894010543823,-0.4027894010543823,semantic_only,"CD4,CLEC4C,CNR2,GZMB,ICOSLG","CD4,CLEC4C,CNR2,GZMB,ICOSLG"
['D008180'],D008178,"Lupus Erythematosus, Cutaneous",0.376,0.7787894010543823,-0.4027894010543823,semantic_only,"CD4,CNR2,CRBN,CSF1,GZMB","CD4,CNR2,CRBN,CSF1,GZMB"
"['D000081208', 'D007674', 'D015432', 'D015785', 'D020246', 'D065766']",D006457,"Hemoglobinuria, Paroxysmal",0.208,0.6085948944091797,-0.4005948944091797,semantic_only,"C3,C5,CD59,CFB,CFD","C3,C5,CD59,CFB,CFD"
['D057049'],D020246,Venous Thrombosis,0.198,0.5968829393386841,-0.3988829393386841,semantic_only,"CR1,F10,F11,F2,F7","CR1,F10,F11,F2,F7"
"['D003316', 'D007640']",D055623,"Keratosis, Actinic",0.197,0.5951409935951233,-0.3981409935951233,semantic_only,"HDAC1,MC1R,TUBB","HDAC1,MC1R,TUBB"
"['D006008', 'D011164']",D014581,Urticaria,0.203,0.6004292368888855,-0.3974292368888855,semantic_only,"KIT,MC1R","KIT,MC1R"
['D006849'],D000072661,Ciliopathies,0.197,0.5939996242523193,-0.3969996242523193,semantic_only,CCDC40,CCDC40
['D000686'],D000544,Alzheimer Disease,0.219,0.615638017654419,-0.396638017654419,semantic_only,"ABCA1,AGER,APCS,APOA1,APOB","ABCA1,AGER,APCS,APOA1,APOB"
['D000544'],D000686,Amyloidosis,0.219,0.615638017654419,-0.396638017654419,semantic_only,"APCS,APP,B2M,ITK,JAK3","APCS,APP,B2M,ITK,JAK3"
['D015776'],D007640,Keratoconus,0.172,0.5671118497848511,-0.3951118497848511,semantic_only,HYAL1,HYAL1
['D020514'],D013945,Thymoma,0.178,0.5728461742401123,-0.3948461742401123,semantic_only,"CDK2,CDK4,CDK5,HDAC1,NTRK1","CDK2,CDK4,CDK5,HDAC1,NTRK1"
['D033461'],D015228,Hypertriglyceridemia,0.184,0.5775275230407715,-0.3935275230407715,semantic_only,"APOC2,APOE,FFAR1,FGF21","APOC2,APOE,FFAR1,FGF21"
['D010437'],D014647,Varicose Ulcer,0.191,0.5836217999458313,-0.3926217999458313,semantic_only,"GJA1,PDGFRB","GJA1,PDGFRB"
"['D000093922', 'D004370', 'D006228', 'D009886', 'D015835', 'D054220']",D018222,"Fibromatosis, Aggressive",0.19,0.5817145109176636,-0.39171451091766357,semantic_only,TBL1XR1,TBL1XR1
['D006949'],D006932,Hyperbilirubinemia,0.204,0.5934008359909058,-0.3894008359909058,semantic_only,HMOX1,HMOX1
"['D001176', 'D017696', 'D020914']",D009503,Neutropenia,0.19,0.5792567729949951,-0.3892567729949951,semantic_only,AR,AR
['D007589'],D017681,Hypereosinophilic Syndrome,0.206,0.5931645035743713,-0.3871645035743714,semantic_only,"ABL1,FYN,IL3RA,IL5RA,KIT","ABL1,FYN,IL3RA,IL5RA,KIT"
['D004413'],D004414,Dyspareunia,0.189,0.5757385492324829,-0.3867385492324829,semantic_only,"AR,ESR1","AR,ESR1"
['D008103'],D005354,Fibrosarcoma,0.2,0.5851936340332031,-0.3851936340332031,semantic_only,NTRK1,NTRK1
['D051359'],D006432,Hemochromatosis,0.18,0.5651201009750366,-0.3851201009750366,semantic_only,HFE,HFE
['D009196'],D015470,"Leukemia, Myeloid, Acute",0.204,0.5889631509780884,-0.3849631509780884,semantic_only,"ABL1,ADA,AKT1,AXL,BAK1","ABL1,ADA,AKT1,AXL,BAK1"
['D015228'],D006932,Hyperbilirubinemia,0.193,0.5773870944976807,-0.38438709449768066,semantic_only,HMOX1,HMOX1
